"","species","qtd"
"11768","Xiphidium caeruleum",0
"11769","Heliconia acuminata",8
"11770","Heliconia adeliana",0
"11771","Heliconia aemygdiana",0
"11772","Heliconia apparicioi",0
"11773","Heliconia chartacea",0
"11774","Heliconia densiflora",0
"11775","Heliconia episcopalis",0
"11776","Heliconia hirsuta",0
"11777","Heliconia lourteigiae",0
"11778","Heliconia marginata",0
"11779","Heliconia metallica",2
"11780","Heliconia psittacorum",0
"11781","Heliconia richardiana",0
"11782","Heliconia rostrata",0
"11783","Heliconia schumanniana",0
"11784","Heliconia spathocircinata",0
"11785","Heliconia stricta",1
"11786","Heliconia tenebrosa",0
"11787","Heliconia timothei",0
"11788","Heliconia velutina",0
"11789","Hernandia guianensis",0
"11790","Sparattanthelium acreanum",0
"11791","Sparattanthelium amazonum",0
"11792","Sparattanthelium botocudorum",0
"11793","Sparattanthelium burchellii",0
"11794","Sparattanthelium glabrum",0
"11795","Sparattanthelium guianense",0
"11796","Sparattanthelium tarapotanum",0
"11797","Sparattanthelium tupiniquinorum",0
"11798","Sparattanthelium wonotoboense",0
"11799","Apalanthe granatensis",0
"11800","Limnobium laevigatum",0
"11801","Najas arguta",0
"11802","Najas microcarpa",0
"11803","Hydrolea elatior",0
"11804","Hydrolea spinosa",0
"11805","Casimirella ampla",0
"11806","Casimirella rupestris",0
"11807","Leretia cordata",0
"11808","Pleurisanthes artocarpis",0
"11809","Pleurisanthes emarginata",0
"11810","Pleurisanthes flava",0
"11811","Pleurisanthes parviflora",0
"11812","Pleurisanthes simpliciflora",0
"11813","Cipura paludosa",1
"11814","Eleutherine bulbosa",1
"11815","Ennealophus foliosus",0
"11816","Trimezia martinicensis",0
"11817","Cyrillopsis paraensis",0
"11818","Ochthocosmus barrae",0
"11819","Ochthocosmus multiflorus",1
"11820","Ochthocosmus roraimae",0
"11821","Krameria spartioides",0
"11822","Lacistema aggregatum",0
"11823","Lacistema grandifolium",0
"11824","Lacistema krukovii",0
"11825","Lacistema macbridei",0
"11826","Lacistema nena",0
"11827","Lacistema polystachyum",0
"11828","Lacistema pubescens",3
"11829","Lozania klugii",0
"11830","Lozania mutisiana",0
"11831","Aegiphila alba",0
"11832","Aegiphila bracteolosa",0
"11833","Aegiphila cordata",0
"11834","Aegiphila cordifolia",0
"11835","Aegiphila cuneata",0
"11836","Aegiphila duckei",0
"11837","Aegiphila exiguiflora",0
"11838","Aegiphila froesii",0
"11839","Aegiphila glomerata",0
"11840","Aegiphila gloriosa",0
"11841","Aegiphila goeldiana",0
"11842","Aegiphila haughtii",0
"11843","Aegiphila hoehnei",0
"11844","Aegiphila hystricina",0
"11845","Aegiphila integrifolia",0
"11846","Aegiphila laevis",0
"11847","Aegiphila macrantha",0
"11848","Aegiphila martinicensis",0
"11849","Aegiphila membranacea",0
"11850","Aegiphila racemosa",0
"11851","Aegiphila smithii",0
"11852","Aegiphila sordida",0
"11853","Aegiphila venezuelensis",0
"11854","Aegiphila verticillata",0
"11855","Aegiphila vitelliniflora",0
"11856","Amasonia angustifolia",0
"11857","Amasonia arborea",0
"11858","Amasonia calycina",0
"11859","Amasonia campestris",0
"11860","Amasonia lasiocaulos",0
"11861","Amasonia obovata",0
"11862","Amasonia spruceana",0
"11863","Callicarpa acuminata",0
"11864","Cantinoa mutabilis",0
"11865","Clerodendrum aculeatum",0
"11866","Clerodendrum rusbyi",0
"11867","Clerodendrum tessmannii",0
"11868","Clerodendrum ulei",0
"11869","Cornutia odorata",0
"11870","Gmelina arborea",8
"11871","Gymneia interrupta",0
"11872","Gymneia moniliformis",0
"11873","Hyptidendron arboreum",0
"11874","Hyptidendron canum",0
"11875","Hyptidendron glutinosum",0
"11876","Hyptis atrorubens",1
"11877","Hyptis brevipes",0
"11878","Hyptis campestris",0
"11879","Hyptis capitata",0
"11880","Hyptis dilatata",0
"11881","Hyptis goyazensis",0
"11882","Hyptis hirsuta",0
"11883","Hyptis hispida",0
"11884","Hyptis laciniata",0
"11885","Hyptis lanceolata",0
"11886","Hyptis lantanifolia",1
"11887","Hyptis lorentziana",0
"11888","Hyptis microphylla",0
"11889","Hyptis microsphaera",0
"11890","Hyptis pachycephala",0
"11891","Hyptis recurvata",1
"11892","Hyptis tumidicalyx",0
"11893","Ocimum campechianum",0
"11894","Scutellaria alborosea",0
"11895","Scutellaria incarnata",0
"11896","Scutellaria leucantha",0
"11897","Scutellaria purpurascens",0
"11898","Vitex brevilabiata",0
"11899","Vitex calothyrsa",0
"11900","Vitex capitata",0
"11901","Vitex compressa",0
"11902","Vitex cymosa",6
"11903","Vitex duckei",0
"11904","Vitex excelsa",0
"11905","Vitex froesii",0
"11906","Vitex gigantea",1
"11907","Vitex guianensis",0
"11908","Vitex klugii",0
"11909","Vitex krukovii",0
"11910","Vitex maranhana",0
"11911","Vitex odorata",0
"11912","Vitex orinocensis",0
"11913","Vitex panshiniana",0
"11914","Vitex polygama",0
"11915","Vitex pseudolea",0
"11916","Vitex schaueriana",0
"11917","Vitex schomburgkiana",1
"11918","Vitex schunkei",0
"11919","Vitex snethlagiana",0
"11920","Vitex spongiocarpa",0
"11921","Vitex sprucei",0
"11922","Vitex stahelii",0
"11923","Vitex triflora",0
"11924","Vitex vauthieri",0
"11925","Genlisea filiformis",0
"11926","Genlisea guianensis",0
"11927","Genlisea oxycentron",0
"11928","Genlisea pygmaea",0
"11929","Genlisea repens",0
"11930","Utricularia alpina",0
"11931","Utricularia amethystina",0
"11932","Utricularia benjaminiana",0
"11933","Utricularia biovularioides",0
"11934","Utricularia breviscapa",0
"11935","Utricularia chiribiquetensis",0
"11936","Utricularia costata",0
"11937","Utricularia cucullata",0
"11938","Utricularia erectiflora",0
"11939","Utricularia fimbriata",0
"11940","Utricularia foliosa",4
"11941","Utricularia gibba",0
"11942","Utricularia guyanensis",0
"11943","Utricularia hispida",0
"11944","Utricularia hydrocarpa",0
"11945","Utricularia jamesoniana",0
"11946","Utricularia juncea",0
"11947","Utricularia longeciliata",0
"11948","Utricularia myriocista",0
"11949","Utricularia nana",0
"11950","Utricularia olivacea",0
"11951","Utricularia oliveriana",0
"11952","Utricularia pubescens",0
"11953","Utricularia pusilla",0
"11954","Utricularia quelchii",0
"11955","Utricularia resupinata",0
"11956","Utricularia sandwithii",0
"11957","Utricularia simulans",0
"11958","Utricularia subulata",0
"11959","Utricularia triloba",0
"11960","Utricularia viscosa",0
"11961","Ruptiliocarpon caracolito",0
"11962","Hebepetalum humiriifolium",0
"11963","Hebepetalum neblinae",0
"11964","Hebepetalum roraimense",0
"11965","Roucheria calophylla",0
"11966","Roucheria columbiana",0
"11967","Roucheria elata",0
"11968","Roucheria laxiflora",0
"11969","Roucheria schomburgkii",0
"11970","Lindernia brachyphylla",0
"11971","Lindernia crustacea",1
"11972","Lindernia diffusa",0
"11973","Lindernia dubia",0
"11974","Lindernia microcalyx",0
"11975","Lindernia rotundifolia",0
"11976","Torenia thouarsii",0
"11977","Antonia ovata",2
"11978","Bonyunia antoniifolia",0
"11979","Bonyunia aquatica",0
"11980","Bonyunia magnifica",0
"11981","Bonyunia minor",0
"11982","Bonyunia venusta",0
"11983","Mitreola petiolata",0
"11984","Spigelia anthelmia",1
"11985","Spigelia guianensis",0
"11986","Spigelia hamellioides",0
"11987","Spigelia macrophylla",0
"11988","Spigelia megapotamica",0
"11989","Spigelia rondoniensis",0
"11990","Spigelia scabra",0
"11991","Spigelia tetraptera",0
"11992","Strychnos amazonica",0
"11993","Strychnos araguaensis",0
"11994","Strychnos asperula",0
"11995","Strychnos barnhartiana",0
"11996","Strychnos brachiata",0
"11997","Strychnos bredemeyeri",0
"11998","Strychnos castelnaeana",0
"11999","Strychnos darienensis",0
"12000","Strychnos diaboli",0
"12001","Strychnos divaricans",0
"12002","Strychnos duckei",0
"12003","Strychnos erichsonii",0
"12004","Strychnos eugeniifolia",0
"12005","Strychnos froesii",0
"12006","Strychnos glabra",0
"12007","Strychnos guianensis",0
"12008","Strychnos hirsuta",0
"12009","Strychnos javariensis",0
"12010","Strychnos jobertiana",0
"12011","Strychnos krukoffiana",0
"12012","Strychnos macrophylla",0
"12013","Strychnos malacosperma",0
"12014","Strychnos mattogrossensis",0
"12015","Strychnos medeola",0
"12016","Strychnos melinoniana",0
"12017","Strychnos mitscherlichii",0
"12018","Strychnos neglecta",0
"12019","Strychnos oiapocensis",0
"12020","Strychnos pachycarpa",0
"12021","Strychnos panurensis",0
"12022","Strychnos parviflora",0
"12023","Strychnos peckii",0
"12024","Strychnos poeppigii",0
"12025","Strychnos progeliana",0
"12026","Strychnos ramentifera",0
"12027","Strychnos rondeletioides",0
"12028","Strychnos sandwithiana",0
"12029","Strychnos schultesiana",0
"12030","Strychnos solerederi",0
"12031","Strychnos solimoesana",0
"12032","Strychnos subcordata",0
"12033","Strychnos tarapotensis",0
"12034","Strychnos tomentosa",0
"12035","Strychnos toxifera",0
"12036","Strychnos xinguensis",0
"12037","Cladocolea micrantha",0
"12038","Cladocolea rostrifolia",0
"12039","Oryctanthus alveolatus",0
"12040","Oryctanthus florulentus",0
"12041","Oryctanthus occidentalis",0
"12042","Oryctanthus phthirusoides",0
"12043","Oryctanthus spicatus",0
"12044","Passovia bisexualis",0
"12045","Passovia brasiliana",0
"12046","Passovia disjectifolia",0
"12047","Passovia ensifera",0
"12048","Passovia myrsinites",0
"12049","Passovia nitens",0
"12050","Passovia pedunculata",0
"12051","Passovia podoptera",0
"12052","Passovia pycnostachya",0
"12053","Passovia pyrifolia",0
"12054","Passovia rufa",0
"12055","Passovia santaremensis",0
"12056","Passovia stenophylla",0
"12057","Peristethium polystachyum",0
"12058","Peristethium reticulatum",1
"12059","Phthirusa retroflexa",0
"12060","Psittacanthus acevedoi",0
"12061","Psittacanthus acinarius",0
"12062","Psittacanthus amazonicus",0
"12063","Psittacanthus atrolineatus",0
"12064","Psittacanthus baguensis",0
"12065","Psittacanthus bergii",0
"12066","Psittacanthus biternatus",0
"12067","Psittacanthus brachynema",0
"12068","Psittacanthus brachypodus",0
"12069","Psittacanthus carnosus",0
"12070","Psittacanthus cinctus",0
"12071","Psittacanthus clusiifolius",0
"12072","Psittacanthus cordatus",0
"12073","Psittacanthus crassifolius",0
"12074","Psittacanthus crassipes",0
"12075","Psittacanthus cucullaris",0
"12076","Psittacanthus dentatus",0
"12077","Psittacanthus duckei",0
"12078","Psittacanthus elegans",0
"12079","Psittacanthus eucalyptifolius",1
"12080","Psittacanthus geniculatus",0
"12081","Psittacanthus grandifolius",0
"12082","Psittacanthus irwinii",0
"12083","Psittacanthus lamprophyllus",0
"12084","Psittacanthus leptanthus",0
"12085","Psittacanthus nodosissimus",0
"12086","Psittacanthus ovatus",0
"12087","Psittacanthus peculiaris",0
"12088","Psittacanthus peronopetalus",0
"12089","Psittacanthus plagiophyllus",0
"12090","Psittacanthus pustullosus",0
"12091","Psittacanthus redactus",0
"12092","Psittacanthus robustus",0
"12093","Psittacanthus rugostylus",0
"12094","Struthanthus concinnus",0
"12095","Struthanthus elegans",0
"12096","Struthanthus marginatus",0
"12097","Struthanthus melanopotamicos",0
"12098","Struthanthus nigricans",0
"12099","Struthanthus orbicularis",0
"12100","Struthanthus phillyreoides",0
"12101","Struthanthus prancei",0
"12102","Struthanthus rubens",0
"12103","Struthanthus savannae",0
"12104","Struthanthus staphylinus",0
"12105","Struthanthus syringifolius",0
"12106","Struthanthus tortistylus",0
"12107","Struthanthus uraguensis",0
"12108","Cuphea alatosperma",1
"12109","Cuphea anagalloidea",0
"12110","Cuphea annulata",0
"12111","Cuphea blackii",0
"12112","Cuphea cylindracea",0
"12113","Cuphea dactylophora",0
"12114","Cuphea eglerii",0
"12115","Cuphea melvilla",0
"12116","Cuphea micrantha",0
"12117","Cuphea myrtifolia",0
"12118","Cuphea rionegrensis",0
"12119","Lafoensia acuminata",0
"12120","Lafoensia punicifolia",0
"12121","Lafoensia vandelliana",0
"12122","Physocalymma scaberrimum",1
"12123","Rotala mexicana",0
"12124","Magnolia amazonica",0
"12125","Magnolia boliviana",0
"12126","Magnolia equatorialis",0
"12127","Magnolia neillii",0
"12128","Magnolia pastazaensis",0
"12129","Magnolia peruviana",0
"12130","Magnolia rimachii",0
"12131","Aguiaria excelsa",0
"12132","Apeiba albiflora",0
"12133","Apeiba echinata",0
"12134","Apeiba glabra",0
"12135","Apeiba macropetala",0
"12136","Apeiba membranacea",1
"12137","Apeiba petoumo",0
"12138","Apeiba schomburgkii",0
"12139","Apeiba tibourbou",3
"12140","Apeiba trombetensis",1
"12141","Apeiba uittienii",0
"12142","Ayenia klugii",0
"12143","Ayenia praeclara",0
"12144","Bastardiopsis grewiifolia",0
"12145","Briquetiastrum spicatum",0
"12146","Byttneria aculeata",0
"12147","Byttneria ancistrodonta",0
"12148","Byttneria asterotricha",0
"12149","Byttneria aurantiaca",0
"12150","Byttneria benensis",0
"12151","Byttneria cordifolia",0
"12152","Byttneria coriacea",0
"12153","Byttneria divaricata",0
"12154","Byttneria fulva",0
"12155","Byttneria genistella",0
"12156","Byttneria melantha",0
"12157","Byttneria melastomaefolia",0
"12158","Byttneria morii",0
"12159","Byttneria obliqua",0
"12160","Byttneria pescapraeifolia",0
"12161","Byttneria piresii",0
"12162","Byttneria rhamnifolia",0
"12163","Byttneria scabra",0
"12164","Byttneria schunkei",0
"12165","Byttneria stenophylla",0
"12166","Byttneria uaupensis",0
"12167","Callianthe sylvatica",0
"12168","Catostemma albuquerquei",0
"12169","Catostemma altsonii",0
"12170","Catostemma cavalcantei",0
"12171","Catostemma commune",1
"12172","Catostemma digitatum",0
"12173","Catostemma ebracteolatum",0
"12174","Catostemma fragrans",0
"12175","Catostemma grazielae",0
"12176","Catostemma hirsutulum",0
"12177","Catostemma milanezii",0
"12178","Catostemma sancarlosianum",1
"12179","Catostemma sclerophyllum",0
"12180","Cavanillesia hylogeiton",0
"12181","Ceiba lupuna",0
"12182","Ceiba pentandra",16
"12183","Ceiba samauma",0
"12184","Ceiba speciosa",1
"12185","Christiana africana",0
"12186","Cienfuegosia affinis",0
"12187","Corchorus aestuans",0
"12188","Corchorus hirtus",0
"12189","Eriotheca crassa",0
"12190","Eriotheca globosa",0
"12191","Eriotheca longipedicellata",0
"12192","Eriotheca longitubulosa",0
"12193","Eriotheca loretensis",0
"12194","Eriotheca macrophylla",0
"12195","Eriotheca sclerophylla",0
"12196","Eriotheca surinamensis",0
"12197","Gaya scopulorum",0
"12198","Guazuma crinita",8
"12199","Guazuma ulmifolia",5
"12200","Gyranthera amphibiolepis",0
"12201","Helicteres baruensis",0
"12202","Helicteres brevispira",0
"12203","Helicteres eitenii",0
"12204","Helicteres guazumifolia",0
"12205","Helicteres muscosa",0
"12206","Helicteres pilgeri",0
"12207","Helicteres urupensis",0
"12208","Heliocarpus americanus",0
"12209","Herrania amazonica",0
"12210","Herrania balaensis",0
"12211","Herrania camargoana",0
"12212","Herrania cuatrecasasiana",0
"12213","Herrania dugandii",0
"12214","Herrania kanukuensis",0
"12215","Herrania kofanorum",0
"12216","Herrania lemniscata",0
"12217","Herrania mariae",0
"12218","Herrania nitida",0
"12219","Herrania nycterodendron",0
"12220","Herrania pulcherrima",0
"12221","Hibiscus amazonicus",0
"12222","Hibiscus bifurcatus",0
"12223","Hibiscus dimidiatus",0
"12224","Hibiscus furcellatus",0
"12225","Hibiscus paludicola",0
"12226","Hibiscus peruvianus",0
"12227","Huberodendron ingens",0
"12228","Huberodendron swietenioides",0
"12229","Luehea alternifolia",0
"12230","Luehea candicans",0
"12231","Luehea cymulosa",0
"12232","Luehea grandiflora",1
"12233","Luehea ochrophylla",0
"12234","Luehea seemannii",0
"12235","Luehea speciosa",0
"12236","Luehea splendens",0
"12237","Lueheopsis althaeiflora",0
"12238","Lueheopsis burretiana",0
"12239","Lueheopsis duckeana",1
"12240","Lueheopsis hoehnei",0
"12241","Lueheopsis rosea",0
"12242","Lueheopsis rugosa",0
"12243","Lueheopsis schultesii",0
"12244","Malachra alceifolia",0
"12245","Malvaviscus concinnus",0
"12246","Matisia alchorneifolia",0
"12247","Matisia arteagensis",0
"12248","Matisia bicolor",0
"12249","Matisia bracteolosa",0
"12250","Matisia cordata",1
"12251","Matisia dolichopoda",0
"12252","Matisia dowdingii",0
"12253","Matisia glandifera",0
"12254","Matisia huallagensis",0
"12255","Matisia idroboi",0
"12256","Matisia intricata",0
"12257","Matisia lasiocalyx",0
"12258","Matisia lecythicarpa",0
"12259","Matisia lomensis",0
"12260","Matisia longiflora",0
"12261","Matisia longitubulosa",0
"12262","Matisia malacocalyx",0
"12263","Matisia obliquifolia",0
"12264","Matisia oblongifolia",0
"12265","Matisia ochrocalyx",0
"12266","Matisia putumayensis",0
"12267","Matisia soegengii",0
"12268","Matisia stenopetala",0
"12269","Matisia uberrima",0
"12270","Melochia manducata",0
"12271","Melochia melissaefolia",0
"12272","Melochia parvifolia",0
"12273","Melochia sergipana",0
"12274","Melochia spicata",0
"12275","Melochia ulmifolia",0
"12276","Mollia burchellii",0
"12277","Mollia cuneata",0
"12278","Mollia glabrescens",0
"12279","Mollia globularis",0
"12280","Mollia gracilis",0
"12281","Mollia grandiflora",0
"12282","Mollia lepidota",0
"12283","Mollia longifolia",0
"12284","Mollia lucens",0
"12285","Mollia macrophylla",0
"12286","Mollia nitida",0
"12287","Mollia paraensis",0
"12288","Mollia speciosa",0
"12289","Mollia sphaerocarpa",0
"12290","Mollia tomentosa",0
"12291","Mollia ulei",0
"12292","Mollia williamsii",0
"12293","Ochroma pyramidale",11
"12294","Pachira amazonica",0
"12295","Pachira aquatica",3
"12296","Pachira brevipes",2
"12297","Pachira coriacea",0
"12298","Pachira cowanii",0
"12299","Pachira dolichocalyx",0
"12300","Pachira duckei",0
"12301","Pachira faroensis",0
"12302","Pachira flaviflora",0
"12303","Pachira fuscolepidota",0
"12304","Pachira glabra",0
"12305","Pachira gracilis",0
"12306","Pachira humilis",0
"12307","Pachira insignis",1
"12308","Pachira liesneri",0
"12309","Pachira macrocalyx",0
"12310","Pachira mawarinumae",0
"12311","Pachira minor",0
"12312","Pachira morae",0
"12313","Pachira nervosa",0
"12314","Pachira nitida",0
"12315","Pachira nukakica",0
"12316","Pachira obovata",0
"12317","Pachira orinocensis",0
"12318","Pachira paraensis",0
"12319","Pachira pseudofaroensis",0
"12320","Pachira punga-schunkei",0
"12321","Pachira quinata",5
"12322","Pachira rupicola",0
"12323","Pachira rurrenabaqueana",0
"12324","Pachira sordida",1
"12325","Pachira tocantina",0
"12326","Patinoa ichthyotoxica",0
"12327","Patinoa paraensis",0
"12328","Patinoa sphaerocarpa",0
"12329","Pavonia angustifolia",0
"12330","Pavonia fruticosa",0
"12331","Pavonia geminiflora",0
"12332","Pavonia leucantha",0
"12333","Pavonia malacophylla",0
"12334","Pavonia mollis",0
"12335","Pavonia opulifolia",0
"12336","Pavonia oxyphyllaria",0
