family,species,life.form,tree.10cm.DBH,Brazil,Peru,Ecuador,Bolivia,Colombia,French.Guiana,Guyana,Surinam,Venezuela,Guiana.Shield.summarised,group,genus,fullname,checked.by.specialists,notes
Orchidaceae,Sobralia margaritae,herb,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Sobralia,Sobralia margaritae Pabst,yes,revised.by.C.vandenBerg
Orchidaceae,Sobralia pumila,herb,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Sobralia,Sobralia pumila Rolfe,yes,revised.by.C.vandenBerg
Orchidaceae,Sobralia sessilis,herb,no,yes,no,no,no,no,no,yes,no,yes,yes,Angiosperm,Sobralia,Sobralia sessilis Lindl.,yes,revised.by.C.vandenBerg
Orchidaceae,Sobralia stenophylla,herb,no,yes,no,no,no,no,no,no,no,yes,yes,Angiosperm,Sobralia,Sobralia stenophylla Lindl.,yes,revised.by.C.vandenBerg
Orchidaceae,Sobralia valida,herb,no,yes,no,yes,no,no,no,yes,no,yes,yes,Angiosperm,Sobralia,Sobralia valida Rolfe,yes,revised.by.C.vandenBerg
Orchidaceae,Sobralia violacea,herb,no,yes,yes,yes,yes,yes,no,no,no,yes,yes,Angiosperm,Sobralia,Sobralia violacea Linden ex Lindl.,yes,revised.by.C.vandenBerg
Orchidaceae,Sobralia yauaperyensis,herb,no,yes,no,yes,yes,yes,no,no,no,yes,yes,Angiosperm,Sobralia,Sobralia yauaperyensis Barb.Rodr.,yes,revised.by.C.vandenBerg
Orchidaceae,Solenidium lunatum,epiphyte,no,yes,yes,yes,yes,yes,no,yes,no,yes,yes,Angiosperm,Solenidium,Solenidium lunatum (Lindl.) Schltr.,yes,revised.by.C.vandenBerg
Orchidaceae,Solenidium racemosum,epiphyte,no,yes,no,yes,no,no,no,no,no,no,no,Angiosperm,Solenidium,Solenidium racemosum Lindl.,yes,revised.by.C.vandenBerg
Orchidaceae,Specklinia aristata,epiphyte,no,yes,no,yes,no,no,no,no,no,no,no,Angiosperm,Specklinia,Specklinia aristata (Hook.) Pridgeon & M.W.Chase,yes,revised.by.C.vandenBerg
Orchidaceae,Specklinia glandulosa,epiphyte,no,yes,no,no,no,no,no,yes,no,no,yes,Angiosperm,Specklinia,Specklinia glandulosa (Ames) Pridgeon & M.W.Chase,yes,revised.by.C.vandenBerg
Orchidaceae,Specklinia grobyi,epiphyte,no,yes,yes,yes,yes,no,no,yes,no,yes,yes,Angiosperm,Specklinia,Specklinia grobyi (Bateman ex Lindl.) F.Barros,yes,revised.by.C.vandenBerg
Orchidaceae,Specklinia marginalis,epiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Specklinia,Specklinia marginalis (Rchb.f.) F.Barros,yes,revised.by.C.vandenBerg
Orchidaceae,Specklinia picta,epiphyte,no,yes,no,yes,yes,no,yes,yes,yes,yes,yes,Angiosperm,Specklinia,Specklinia picta (Lindl.) Pridgeon & M.W.Chase,yes,revised.by.C.vandenBerg
Orchidaceae,Specklinia samacensis,epiphyte,no,yes,no,yes,no,no,no,no,no,no,no,Angiosperm,Specklinia,Specklinia samacensis (Ames) Pridgeon & M.W.Chase,yes,revised.by.C.vandenBerg
Orchidaceae,Specklinia semperflorens,epiphyte,no,yes,no,no,no,no,yes,no,no,no,yes,Angiosperm,Specklinia,Specklinia semperflorens (Lindl.) Pridgeon & M.W.Chase,yes,revised.by.C.vandenBerg
Orchidaceae,Specklinia tribuloides,epiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Specklinia,Specklinia tribuloides (Sw.) Pridgeon & M.W.Chase,yes,revised.by.C.vandenBerg
Orchidaceae,Stanhopea candida,epiphyte,no,yes,yes,yes,yes,yes,no,no,no,yes,yes,Angiosperm,Stanhopea,Stanhopea candida Barb.Rodr.,yes,revised.by.C.vandenBerg
Orchidaceae,Stanhopea grandiflora,epiphyte,no,yes,no,no,no,no,no,yes,no,no,yes,Angiosperm,Stanhopea,Stanhopea grandiflora (Lodd.) Lindl.,yes,revised.by.C.vandenBerg
Orchidaceae,Stelis argentata,epiphyte,no,yes,yes,yes,no,no,yes,yes,no,yes,yes,Angiosperm,Stelis,Stelis argentata Lindl.,yes,revised.by.C.vandenBerg
Orchidaceae,Stelis calotricha,epiphyte,no,yes,no,yes,no,no,no,no,no,no,no,Angiosperm,Stelis,Stelis calotricha Schltr.,yes,revised.by.C.vandenBerg
Orchidaceae,Stelis ciliaris,epiphyte,no,yes,no,yes,no,no,no,no,no,no,no,Angiosperm,Stelis,Stelis ciliaris Lindl.,yes,revised.by.C.vandenBerg
Orchidaceae,Stelis filiformis,epiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Stelis,Stelis filiformis Lindl.,yes,revised.by.C.vandenBerg
Orchidaceae,Stelis gelida,epiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Stelis,Stelis gelida (Lindl.) Pridgeon & M.W.Chase,yes,revised.by.C.vandenBerg
Orchidaceae,Stelis guianensis,herb,no,no,no,yes,no,no,yes,yes,yes,yes,yes,Angiosperm,Stelis,Stelis guianensis Rolfe,yes,revised.by.C.vandenBerg
Orchidaceae,Stelis lindleyana,epiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Stelis,Stelis lindleyana Cogn.,yes,revised.by.C.vandenBerg
Orchidaceae,Stelis maxima,epiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Stelis,Stelis maxima Lindl.,yes,revised.by.C.vandenBerg
Orchidaceae,Stelis nitens,epiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Stelis,Stelis nitens Rchb.f.,yes,revised.by.C.vandenBerg
Orchidaceae,Stelis ophioglossoides,herb,no,no,no,no,no,no,yes,yes,yes,yes,yes,Angiosperm,Stelis,Stelis ophioglossoides (Jacq.) Sw.,yes,revised.by.C.vandenBerg
Orchidaceae,Stelis papaquerensis,epiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Stelis,Stelis papaquerensis Rchb.f.,yes,revised.by.C.vandenBerg
Orchidaceae,Stelis paraensis,epiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Stelis,Stelis paraensis Barb.Rodr.,yes,revised.by.C.vandenBerg
Orchidaceae,Stelis pauciflora,epiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Stelis,Stelis pauciflora Lindl.,yes,revised.by.C.vandenBerg
Orchidaceae,Stelis pittieri,herb,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Stelis,Stelis pittieri (Schltr.) Ined.,yes,revised.by.C.vandenBerg
Orchidaceae,Stelis purpurea,epiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Stelis,Stelis purpurea (Ruiz & Pav.) Willd.,yes,revised.by.C.vandenBerg
Orchidaceae,Stelis santiagoensis,herb,no,no,yes,yes,no,yes,yes,no,yes,yes,yes,Angiosperm,Stelis,Stelis santiagoensis Mansf.,yes,revised.by.C.vandenBerg
Orchidaceae,Stelis tristyla,epiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Stelis,Stelis tristyla Lindl.,yes,revised.by.C.vandenBerg
Orchidaceae,Stenia pallida,epiphyte,no,yes,yes,yes,yes,yes,no,yes,no,yes,yes,Angiosperm,Stenia,Stenia pallida Lindl.,yes,revised.by.C.vandenBerg
Orchidaceae,Sudamerlycaste ciliata,epiphyte,no,no,yes,yes,yes,yes,no,no,no,no,no,Angiosperm,Sudamerlycaste,Sudamerlycaste ciliata (Ruiz & Pav.) Archila,yes,revised.by.C.vandenBerg
Orchidaceae,Trichocentrum fuscum,epiphyte,no,yes,no,yes,yes,no,no,no,no,no,no,Angiosperm,Trichocentrum,Trichocentrum fuscum Lindl.,yes,revised.by.C.vandenBerg
Orchidaceae,Trichocentrum lanceanum,herb,no,yes,yes,no,no,yes,yes,yes,yes,yes,yes,Angiosperm,Trichocentrum,Trichocentrum lanceanum (Lindl.) M.W.Chase & N.H.Williams,yes,revised.by.C.vandenBerg
Orchidaceae,Trichocentrum nanum,epiphyte,no,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,Angiosperm,Trichocentrum,Trichocentrum nanum (Lindl.) M.W.Chase & N.H.Williams,yes,revised.by.C.vandenBerg
Orchidaceae,Trichocentrum recurvum,epiphyte,no,yes,no,yes,no,no,no,yes,yes,no,yes,Angiosperm,Trichocentrum,Trichocentrum recurvum Lindl.,yes,revised.by.C.vandenBerg
Orchidaceae,Trichopilia fragrans,epiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Trichopilia,Trichopilia fragrans (Lindl.) Rchb.f.,yes,revised.by.C.vandenBerg
Orchidaceae,Trichopilia mutica,epiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Trichopilia,Trichopilia mutica (Lindl.) Rchb.f. & Wullschl.,yes,revised.by.C.vandenBerg
Orchidaceae,Trichosalpinx ciliaris,epiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Trichosalpinx,Trichosalpinx ciliaris (Lindl.) Luer,yes,revised.by.C.vandenBerg
Orchidaceae,Trichosalpinx cryptantha,epiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Trichosalpinx,Trichosalpinx cryptantha (Barb.Rodr.) Luer,yes,revised.by.C.vandenBerg
Orchidaceae,Trichosalpinx dura,epiphyte,no,yes,no,yes,no,no,no,no,no,no,no,Angiosperm,Trichosalpinx,Trichosalpinx dura (Lindl.) Luer,yes,revised.by.C.vandenBerg
Orchidaceae,Trichosalpinx egleri,epiphyte,no,yes,no,no,yes,no,yes,yes,yes,yes,yes,Angiosperm,Trichosalpinx,Trichosalpinx egleri (Pabst) Luer,yes,revised.by.C.vandenBerg
Orchidaceae,Trichosalpinx intricata,epiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Trichosalpinx,Trichosalpinx intricata (Lindl.) Luer,yes,revised.by.C.vandenBerg
Orchidaceae,Trichosalpinx memor,epiphyte,no,yes,no,yes,yes,no,no,no,no,no,no,Angiosperm,Trichosalpinx,Trichosalpinx memor (Rchb.f.) Luer,yes,revised.by.C.vandenBerg
Orchidaceae,Trichosalpinx orbicularis,epiphyte,no,yes,yes,yes,no,yes,no,yes,no,no,yes,Angiosperm,Trichosalpinx,Trichosalpinx orbicularis (Lindl.) Luer,yes,revised.by.C.vandenBerg
Orchidaceae,Trichosalpinx pusilla,epiphyte,no,yes,no,no,no,no,no,yes,no,yes,yes,Angiosperm,Trichosalpinx,Trichosalpinx pusilla (Kunth) Luer,yes,revised.by.C.vandenBerg
Orchidaceae,Trichosalpinx quitensis,epiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Trichosalpinx,Trichosalpinx quitensis (Rchb.f.) Luer,yes,revised.by.C.vandenBerg
Orchidaceae,Trigonidium acuminatum,epiphyte,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,Angiosperm,Trigonidium,Trigonidium acuminatum Bateman ex Lindl.,yes,revised.by.C.vandenBerg
Orchidaceae,Trigonidium macranthum,epiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Trigonidium,Trigonidium macranthum Barb.Rodr.,yes,revised.by.C.vandenBerg
Orchidaceae,Trigonidium obtusum,epiphyte,no,yes,no,no,yes,no,no,yes,no,no,yes,Angiosperm,Trigonidium,Trigonidium obtusum Lindl.,yes,revised.by.C.vandenBerg
Orchidaceae,Triphora amazonica,herb,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Triphora,Triphora amazonica Schltr.,yes,revised.by.C.vandenBerg
Orchidaceae,Triphora carnosula,herb,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Triphora,Triphora carnosula (Rchb.f.) Schltr.,yes,revised.by.C.vandenBerg
Orchidaceae,Triphora duckei,herb,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Triphora,Triphora duckei Schltr.,yes,revised.by.C.vandenBerg
Orchidaceae,Triphora surinamensis,herb,no,yes,no,no,no,no,yes,no,yes,no,yes,Angiosperm,Triphora,Triphora surinamensis (Lindl. ex Benth.) Britton,yes,revised.by.C.vandenBerg
Orchidaceae,Trisetella triglochin,epiphyte,no,yes,no,yes,yes,no,yes,no,no,no,yes,Angiosperm,Trisetella,Trisetella triglochin (Rchb.f.) Luer,yes,revised.by.C.vandenBerg
Orchidaceae,Trizeuxis falcata,epiphyte,no,yes,yes,yes,yes,yes,no,no,no,yes,yes,Angiosperm,Trizeuxis,Trizeuxis falcata Lindl.,yes,revised.by.C.vandenBerg
Orchidaceae,Uleiorchis liesneri,herb,no,no,no,no,no,no,no,no,no,yes,yes,Angiosperm,Uleiorchis,Uleiorchis liesneri Carnevali & I.Ramirez,yes,revised.by.C.vandenBerg
Orchidaceae,Uleiorchis longipedicellata,herb,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Uleiorchis,Uleiorchis longipedicellata A.Cardoso & Ilk.-Borg.,yes,revised.by.C.vandenBerg
Orchidaceae,Uleiorchis ulei,herb,no,yes,no,no,no,no,no,no,no,yes,yes,Angiosperm,Uleiorchis,Uleiorchis ulei (Cogn.) Handro,yes,revised.by.C.vandenBerg
Orchidaceae,Vanilla appendiculata,hemiepiphyte,no,yes,yes,no,no,no,no,yes,yes,no,yes,Angiosperm,Vanilla,Vanilla appendiculata Rolfe,yes,revised.by.C.vandenBerg
Orchidaceae,Vanilla bicolor,hemiepiphyte,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,Angiosperm,Vanilla,Vanilla bicolor Lindl.,yes,revised.by.C.vandenBerg
Orchidaceae,Vanilla chamissonis,hemiepiphyte,no,yes,no,no,yes,no,no,no,no,no,no,Angiosperm,Vanilla,Vanilla chamissonis Klotzsch,yes,revised.by.C.vandenBerg
Orchidaceae,Vanilla cribbiana,hemiepiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Vanilla,Vanilla cribbiana Soto Arenas,yes,revised.by.C.vandenBerg
Orchidaceae,Vanilla cristagalli,hemiepiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Vanilla,Vanilla cristagalli Hoehne,yes,revised.by.C.vandenBerg
Orchidaceae,Vanilla cristatocallosa,hemiepiphyte,no,yes,no,no,no,no,no,yes,no,no,yes,Angiosperm,Vanilla,Vanilla cristatocallosa Hoehne,yes,revised.by.C.vandenBerg
Orchidaceae,Vanilla gardneri,hemiepiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Vanilla,Vanilla gardneri Rolfe,yes,revised.by.C.vandenBerg
Orchidaceae,Vanilla hartii,herb,no,yes,no,no,no,no,yes,yes,no,no,yes,Angiosperm,Vanilla,Vanilla hartii Rolfe,yes,revised.by.C.vandenBerg
Orchidaceae,Vanilla hostmannii,herb,no,yes,no,no,no,yes,yes,yes,yes,yes,yes,Angiosperm,Vanilla,Vanilla hostmannii Rolfe,yes,revised.by.C.vandenBerg
Orchidaceae,Vanilla labellopapillata,hemiepiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Vanilla,"Vanilla labellopapillata A.K.Koch, Fraga, J.U.Santos & Ilk.-Borg.",yes,revised.by.C.vandenBerg
Orchidaceae,Vanilla mexicana,hemiepiphyte,no,yes,no,no,no,no,no,yes,no,yes,yes,Angiosperm,Vanilla,Vanilla mexicana Mill.,yes,revised.by.C.vandenBerg
Orchidaceae,Vanilla odorata,vine,no,yes,no,no,no,no,yes,no,no,no,yes,Angiosperm,Vanilla,Vanilla odorata C.Presl.,yes,revised.by.C.vandenBerg
Orchidaceae,Vanilla ovata,hemiepiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Vanilla,Vanilla ovata Rolfe,yes,revised.by.C.vandenBerg
Orchidaceae,Vanilla palmarum,hemiepiphyte,no,yes,no,yes,no,yes,no,yes,no,yes,yes,Angiosperm,Vanilla,Vanilla palmarum (Salzm. ex Lindl.) Lindl.,yes,revised.by.C.vandenBerg
Orchidaceae,Vanilla penicillata,hemiepiphyte,no,yes,no,no,no,yes,no,yes,no,yes,yes,Angiosperm,Vanilla,Vanilla penicillata Garay & Dunst.,yes,revised.by.C.vandenBerg
Orchidaceae,Vanilla planifolia,hemiepiphyte,no,yes,no,no,no,no,no,no,no,yes,yes,Angiosperm,Vanilla,Vanilla planifolia Jacks. ex Andrews,yes,revised.by.C.vandenBerg
Orchidaceae,Vanilla pompona,hemiepiphyte,no,yes,no,yes,yes,no,no,yes,no,no,yes,Angiosperm,Vanilla,Vanilla pompona Schiede,yes,revised.by.C.vandenBerg
Orchidaceae,Vanilla sprucei,hemiepiphyte,no,yes,no,no,no,yes,no,no,no,no,no,Angiosperm,Vanilla,Vanilla sprucei Rolfe,yes,revised.by.C.vandenBerg
Orchidaceae,Vanilla trigonocarpa,hemiepiphyte,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Vanilla,Vanilla trigonocarpa Hoehne,yes,revised.by.C.vandenBerg
Orchidaceae,Warscewiczella guianensis,herb,no,no,no,no,no,no,yes,yes,yes,no,yes,Angiosperm,Warscewiczella,"Warscewiczella guianensis (Lafontaine, G.Gerlach & Senghas) Dressler",yes,revised.by.C.vandenBerg
Orchidaceae,Weidmannia tatei,herb,no,yes,no,no,no,no,no,yes,no,yes,yes,Angiosperm,Weidmannia,Weidmannia tatei (Ames & C.Schweinf.) G.A.Romero & Carnevali,yes,revised.by.C.vandenBerg
Orchidaceae,Wullschlaegelia aphylla,herb,no,yes,no,no,no,no,no,no,no,yes,yes,Angiosperm,Wullschlaegelia,Wullschlaegelia aphylla (Sw.) Rchb.f.,yes,revised.by.C.vandenBerg
Orchidaceae,Wullschlaegelia calcarata,herb,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,Angiosperm,Wullschlaegelia,Wullschlaegelia calcarata Benth.,yes,revised.by.C.vandenBerg
Orchidaceae,Xerorchis amazonica,herb,no,yes,yes,no,no,yes,no,yes,no,no,yes,Angiosperm,Xerorchis,Xerorchis amazonica Schltr.,yes,revised.by.C.vandenBerg
Orchidaceae,Xerorchis trichorhiza,herb,no,yes,no,no,yes,yes,no,yes,no,no,yes,Angiosperm,Xerorchis,Xerorchis trichorhiza (Kraenzl.) Garay,yes,revised.by.C.vandenBerg
Orchidaceae,Xylobium colleyi,herb,no,yes,no,yes,no,no,no,no,no,no,no,Angiosperm,Xylobium,Xylobium colleyi (Bateman ex Lindl.) Rolfe,yes,revised.by.C.vandenBerg
Orchidaceae,Xylobium foveatum,herb,no,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,Angiosperm,Xylobium,Xylobium foveatum (Lindl.) G.Nicolson,yes,revised.by.C.vandenBerg
Orchidaceae,Xylobium variegatum,herb,no,yes,yes,yes,yes,yes,no,no,no,no,no,Angiosperm,Xylobium,Xylobium variegatum (Ruiz & Pav.) Garay & Dunst.,yes,revised.by.C.vandenBerg
Orchidaceae,Zygosepalum kegelii,herb,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Zygosepalum,Zygosepalum kegelii (Rchb.f.) Rchb.f.,yes,revised.by.C.vandenBerg
Orchidaceae,Zygosepalum labiosum,herb,no,yes,no,no,no,yes,yes,yes,yes,yes,yes,Angiosperm,Zygosepalum,Zygosepalum labiosum (Rich.) C.Schweinf.,yes,revised.by.C.vandenBerg
Orchidaceae,Zygosepalum lindeniae,herb,no,yes,no,yes,no,yes,no,yes,no,no,yes,Angiosperm,Zygosepalum,Zygosepalum lindeniae (Rolfe) Garay & Dunst.,yes,revised.by.C.vandenBerg
Passifloraceae,Ancistrothyrsus hirtellus,climber,no,yes,yes,yes,no,no,no,no,no,yes,yes,Angiosperm,Ancistrothyrsus,Ancistrothyrsus hirtellus A.H.Gentry,yes,revised.by.T.S.Nunes
Passifloraceae,Ancistrothyrsus tessmannii,climber,no,yes,yes,no,no,yes,no,yes,yes,yes,yes,Angiosperm,Ancistrothyrsus,Ancistrothyrsus tessmannii Harms,yes,revised.by.T.S.Nunes
Passifloraceae,Dilkea exilis,"shrub, tree",yes,yes,no,no,no,no,yes,no,no,no,yes,Angiosperm,Dilkea,Dilkea exilis Feuillet,yes,revised.by.T.S.Nunes
Passifloraceae,Dilkea johannesii,"shrub, liana",no,yes,yes,no,no,yes,no,no,no,no,no,Angiosperm,Dilkea,Dilkea johannesii Barb.Rodr.,yes,revised.by.T.S.Nunes
