connection [609467, 2, 13, 609468]
connection [609468, 2, 13, 609468]
connection [609468, 2, 13, 609468]
connection [609468, 2, 13, 609468]
connection [609468, 2, 13, 609468]
connection [609468, 2, 13, 609473]
connection [609468, 2, 13, 609473]
connection [609468, 2, 13, 609473]
connection [609468, 2, 13, 609474]
connection [609468, 2, 13, 609474]
connection [609468, 2, 13, 609474]
connection [609468, 2, 13, 609474]
connection [609468, 2, 13, 609474]
connection [609468, 2, 13, 609475]
connection [609468, 2, 13, 609475]
connection [609468, 2, 13, 609481]
connection [609468, 2, 13, 609514]
connection [609469, 2, 23, 609469]
connection [609469, 2, 23, 609469]
connection [609556, 2, 0, 609556]
connection [609557, 2, 13, 609557]
connection [609557, 2, 13, 609557]
connection [609557, 2, 13, 609557]
connection [609557, 2, 0, 609557]
connection [609557, 2, 8, 609557]
connection [609557, 2, 13, 609557]
connection [609557, 2, 13, 609563]
connection [609557, 2, 13, 609564]
connection [609558, 2, 13, 609564]
connection [609646, 2, 13, 609646]
connection [609660, 13, 7, 609660]
connection [609664, 13, 4, 609664]
connection [609735, 2, 13, 609735]
connection [609736, 2, 0, 609736]
connection [609737, 2, 13, 609737]
connection [609737, 2, 13, 609737]
connection [609737, 2, 13, 609743]
connection [609737, 2, 0, 609737]
connection [609828, 2, 13, 609828]
connection [609843, 13, 4, 609843]
connection [610004, 2, 8, 610004]
connection [610005, 2, 13, 610005]
connection [610006, 2, 13, 610006]
connection [610006, 2, 0, 610006]
connection [610006, 2, 0, 610013]
connection [610007, 2, 13, 610007]
connection [610007, 2, 13, 610007]
connection [610007, 2, 13, 610013]
connection [610007, 2, 13, 610014]
connection [610007, 2, 13, 610014]
connection [610185, 2, 13, 610185]
connection [610185, 2, 13, 610185]
connection [610185, 2, 0, 610185]
connection [610186, 2, 0, 610186]
connection [610186, 2, 8, 610186]
connection [610186, 2, 13, 610186]
connection [610186, 2, 8, 610186]
connection [610252, 20, 21, 610258]
connection [610274, 2, 0, 610274]
connection [610276, 2, 13, 610276]
connection [610277, 2, 13, 610290]
connection [610366, 2, 13, 610366]
connection [610367, 2, 13, 610367]
connection [610403, 13, 7, 610443]
connection [610459, 20, 21, 610459]
connection [610542, 2, 0, 610542]
connection [610542, 2, 8, 610549]
connection [610545, 2, 13, 610545]
connection [610545, 2, 13, 610545]
connection [610545, 2, 0, 610545]
connection [610545, 2, 0, 610545]
connection [610545, 2, 13, 610545]
connection [610545, 2, 0, 610545]
connection [610546, 2, 13, 610546]
connection [610546, 2, 13, 610546]
connection [610547, 2, 13, 610553]
connection [610547, 2, 13, 610554]
connection [610640, 0, 1, 610640]
connection [610795, 13, 7, 610795]
connection [610813, 2, 13, 610814]
connection [610814, 2, 13, 610816]
connection [610816, 2, 13, 610816]
connection [610816, 2, 13, 610820]
connection [610992, 2, 0, 610992]
connection [610994, 2, 0, 610994]
connection [610995, 2, 13, 610997]
connection [610997, 2, 13, 611001]
connection [611027, 13, 14, 611027]
connection [611029, 20, 21, 611029]
connection [611057, 13, 14, 611057]
connection [611229, 13, 3, 611229]
connection [611229, 3, 4, 611275]
connection [611355, 2, 13, 611389]
connection [611371, 13, 4, 611371]
connection [611439, 2, 8, 611445]
connection [611528, 2, 8, 611528]
connection [611532, 2, 13, 611535]
connection [611535, 2, 13, 611539]
connection [611624, 2, 13, 611624]
connection [611831, 13, 14, 611831]
connection [611850, 13, 14, 611850]
connection [611892, 20, 21, 611924]
connection [612058, 13, 3, 612058]
connection [612069, 2, 8, 612069]
connection [612071, 2, 0, 612071]
connection [612072, 2, 0, 612072]
connection [612339, 2, 13, 612339]
connection [612341, 2, 0, 612341]
connection [612342, 2, 13, 612342]
connection [612344, 20, 21, 612344]
connection [612345, 20, 21, 612345]
connection [612521, 2, 13, 612521]
connection [612569, 20, 21, 612569]
connection [612608, 2, 13, 612608]
connection [612609, 2, 13, 612609]
connection [612615, 2, 13, 612629]
connection [612629, 20, 21, 612629]
connection [612679, 20, 21, 612681]
connection [612681, 20, 21, 612688]
connection [612688, 20, 21, 612693]
connection [612694, 20, 21, 612694]
connection [612695, 20, 21, 612695]
connection [612695, 20, 21, 612695]
connection [612695, 20, 21, 612696]
connection [612695, 20, 21, 612696]
connection [612696, 20, 21, 612696]
connection [612696, 20, 21, 612696]
connection [612696, 20, 21, 612702]
connection [612696, 20, 21, 612716]
connection [612696, 20, 21, 612762]
connection [612792, 2, 13, 612792]
connection [612881, 2, 13, 612881]
connection [612891, 2, 23, 612891]
connection [612979, 13, 3, 612979]
connection [613150, 2, 13, 613150]
connection [613238, 2, 13, 613238]
connection [613241, 2, 13, 613241]
connection [613507, 2, 13, 613507]
connection [613602, 13, 4, 613602]
connection [613917, 7, 8, 613917]
connection [613971, 20, 14, 613971]
connection [613971, 20, 21, 613971]
connection [613971, 20, 21, 613971]
connection [613971, 20, 14, 613971]
connection [613971, 20, 21, 613971]
connection [613971, 20, 14, 613971]
connection [613971, 20, 14, 613971]
connection [613971, 20, 21, 613971]
connection [613971, 20, 14, 613971]
connection [613971, 20, 14, 613971]
connection [613971, 20, 21, 613971]
connection [613971, 20, 14, 613977]
connection [613971, 20, 21, 613971]
connection [613971, 20, 21, 613971]
connection [613971, 20, 21, 613971]
connection [613971, 20, 14, 613984]
connection [613971, 20, 21, 613971]
connection [613971, 20, 14, 613985]
connection [613971, 20, 21, 613971]
connection [613971, 20, 21, 613971]
connection [613971, 20, 14, 613991]
connection [613971, 20, 14, 613991]
connection [613971, 20, 21, 613971]
connection [613971, 20, 14, 613992]
connection [613971, 20, 21, 613971]
connection [613971, 20, 21, 613971]
connection [613971, 20, 21, 613971]
connection [613971, 20, 14, 614004]
connection [613971, 20, 21, 613971]
connection [613971, 20, 7, 613971]
connection [613971, 20, 21, 613971]
connection [613971, 20, 21, 613971]
connection [613971, 20, 7, 613971]
connection [613971, 20, 21, 613971]
connection [613971, 20, 21, 613971]
connection [613971, 20, 14, 614005]
connection [613971, 20, 21, 613971]
connection [613971, 20, 14, 614011]
connection [613971, 20, 7, 613971]
connection [613971, 20, 14, 614011]
connection [613971, 20, 7, 613971]
connection [613971, 20, 21, 613977]
connection [613971, 20, 7, 613971]
connection [613971, 20, 21, 613978]
connection [613971, 20, 7, 613971]
connection [613971, 20, 21, 613978]
connection [613971, 20, 7, 613971]
connection [613971, 20, 21, 613984]
connection [613971, 20, 7, 613971]
connection [613971, 20, 21, 613984]
connection [613971, 20, 7, 613971]
connection [613971, 20, 7, 613971]
connection [613971, 20, 21, 613985]
connection [613971, 20, 21, 613991]
connection [613971, 20, 21, 613991]
connection [613971, 20, 21, 613991]
connection [613971, 20, 7, 613971]
connection [613971, 20, 7, 613971]
connection [613971, 20, 21, 613991]
connection [613971, 20, 7, 613971]
connection [613971, 20, 7, 613978]
connection [613971, 20, 21, 613991]
connection [613971, 20, 7, 613985]
connection [613971, 20, 7, 613991]
connection [613971, 20, 21, 613998]
connection [613971, 20, 21, 613998]
connection [613971, 20, 21, 614004]
connection [613971, 20, 21, 614005]
connection [613971, 20, 21, 614005]
connection [613971, 20, 21, 614011]
connection [613971, 20, 21, 614017]
connection [613971, 20, 7, 613991]
connection [613971, 20, 21, 614018]
connection [613971, 20, 7, 613991]
connection [613971, 20, 21, 614024]
connection [613971, 20, 7, 613991]
connection [613971, 20, 21, 614031]
connection [613971, 20, 14, 614018]
connection [613971, 20, 7, 614004]
connection [613971, 20, 21, 614037]
connection [613971, 20, 14, 614024]
connection [613971, 20, 7, 614005]
connection [613971, 20, 21, 614045]
connection [613971, 20, 21, 614051]
connection [613971, 20, 7, 614011]
connection [613971, 20, 7, 614017]
connection [613971, 20, 7, 614024]
connection [613971, 20, 21, 614052]
connection [613971, 20, 21, 614052]
connection [613971, 20, 14, 614031]
connection [613971, 20, 14, 614037]
connection [613971, 20, 14, 614038]
connection [613971, 20, 7, 614024]
connection [613971, 20, 21, 614053]
connection [613971, 20, 21, 614057]
connection [613971, 20, 21, 614058]
connection [613971, 20, 7, 614053]
connection [613971, 20, 21, 614065]
connection [613989, 11, 14, 613989]
connection [613991, 20, 14, 614051]
connection [613991, 20, 21, 614067]
connection [613991, 20, 14, 614051]
connection [613991, 20, 14, 614053]
connection [613991, 20, 21, 614072]
connection [613991, 20, 7, 614053]
connection [613991, 20, 21, 614073]
connection [613992, 20, 14, 614071]
connection [614012, 20, 21, 614073]
connection [614032, 20, 7, 614053]
connection [614050, 13, 7, 614050]
connection [614052, 20, 21, 614079]
connection [614052, 20, 21, 614080]
connection [614052, 20, 21, 614084]
connection [614052, 20, 21, 614085]
connection [614053, 20, 14, 614073]
connection [614053, 20, 7, 614059]
connection [614053, 20, 14, 614086]
connection [614053, 20, 7, 614060]
connection [614053, 20, 7, 614073]
connection [614053, 20, 21, 614085]
connection [614053, 20, 21, 614088]
connection [614053, 20, 7, 614073]
connection [614053, 20, 7, 614073]
connection [614053, 20, 21, 614098]
connection [614073, 20, 21, 614099]
connection [614073, 20, 21, 614100]
connection [614073, 20, 7, 614073]
connection [614073, 20, 21, 614100]
connection [614073, 20, 21, 614107]
connection [614073, 20, 14, 614113]
connection [614073, 20, 21, 614113]
connection [614073, 20, 7, 614085]
connection [614073, 20, 21, 614114]
connection [614073, 20, 21, 614126]
connection [614073, 20, 7, 614093]
connection [614073, 20, 21, 614133]
connection [614073, 20, 21, 614139]
connection [614073, 20, 7, 614094]
connection [614073, 20, 7, 614098]
connection [614073, 20, 7, 614100]
connection [614073, 20, 7, 614113]
connection [614093, 20, 21, 614140]
connection [614094, 20, 7, 614160]
connection [614113, 20, 14, 614184]
connection [614114, 20, 21, 614186]
connection [614134, 20, 14, 614201]
connection [614134, 20, 21, 614216]
connection [614137, 2, 13, 614137]
connection [614195, 20, 21, 614237]
connection [614196, 20, 21, 614249]
connection [614196, 20, 14, 614236]
connection [614196, 20, 7, 614196]
connection [614196, 20, 7, 614196]
connection [614216, 20, 7, 614216]
connection [614216, 20, 21, 614254]
connection [614236, 20, 14, 614276]
connection [614236, 20, 21, 614263]
connection [614237, 20, 21, 614295]
connection [614237, 20, 14, 614277]
connection [614237, 20, 7, 614237]
connection [614237, 20, 21, 614310]
connection [614256, 20, 7, 614256]
connection [614276, 20, 7, 614279]
connection [614279, 20, 7, 614296]
connection [614297, 20, 21, 614316]
connection [614320, 20, 21, 614347]
connection [614357, 20, 7, 614377]
connection [614361, 20, 21, 614521]
connection [614378, 20, 14, 614404]
connection [614406, 2, 0, 614406]
connection [614420, 20, 7, 614460]
connection [614492, 2, 13, 614492]
connection [614503, 20, 21, 614525]
connection [614525, 20, 21, 614569]
connection [614582, 2, 13, 614582]
connection [614726, 20, 21, 614779]
connection [614771, 20, 21, 614831]
connection [614974, 20, 21, 615067]
connection [615028, 13, 14, 615028]
connection [615126, 2, 13, 615126]
connection [615293, 20, 21, 615293]
connection [615324, 20, 14, 615337]
connection [615347, 13, 10, 615347]
connection [615355, 20, 7, 615355]
connection [615396, 20, 14, 615423]
connection [615417, 20, 7, 615439]
connection [615426, 20, 7, 615457]
connection [615476, 20, 14, 615476]
connection [615496, 7, 20, 615496]
connection [615533, 13, 7, 615533]
connection [615533, 13, 14, 615533]
connection [615589, 20, 21, 615622]
connection [615791, 20, 21, 615791]
connection [615794, 20, 7, 615820]
connection [615843, 20, 21, 615896]
connection [616051, 13, 20, 616051]
connection [616078, 20, 21, 616158]
connection [616120, 2, 13, 616134]
connection [616382, 2, 0, 616382]
connection [616560, 2, 0, 616560]
connection [616576, 20, 7, 616609]
connection [616713, 13, 4, 616713]
connection [616748, 2, 13, 616748]
connection [616824, 13, 7, 616824]
connection [616833, 20, 21, 616833]
connection [617014, 2, 13, 617021]
connection [617100, 20, 7, 617100]
connection [617126, 13, 7, 617126]
connection [617127, 13, 7, 617127]
connection [617187, 13, 20, 617187]
connection [617235, 13, 20, 617235]
connection [617273, 20, 21, 617333]
connection [617290, 8, 14, 617290]
connection [617451, 2, 13, 617451]
connection [617453, 2, 13, 617453]
connection [617459, 2, 8, 617459]
connection [617460, 2, 13, 617460]
connection [617463, 2, 13, 617463]
connection [617466, 13, 20, 617466]
connection [617469, 2, 13, 617469]
connection [617489, 20, 21, 617500]
connection [617494, 20, 21, 617562]
connection [617535, 20, 7, 617535]
connection [617632, 20, 21, 617632]
connection [618000, 0, 8, 618000]
connection [618019, 13, 14, 618019]
connection [618085, 2, 13, 618086]
connection [618086, 2, 13, 618091]
connection [618281, 7, 4, 618281]
connection [618336, 20, 21, 618336]
connection [618374, 3, 5, 618374]
connection [618421, 20, 21, 618433]
connection [618433, 20, 21, 618488]
connection [618627, 2, 0, 618627]
connection [618776, 20, 21, 618776]
connection [618786, 13, 20, 618786]
connection [619102, 3, 8, 619102]
connection [619165, 2, 13, 619165]
connection [619207, 20, 21, 619254]
connection [619523, 2, 13, 619523]
connection [619992, 20, 7, 619992]
connection [620067, 20, 21, 620067]
connection [620134, 2, 8, 620134]
connection [620306, 13, 20, 620306]
connection [620414, 20, 21, 620414]
connection [620423, 20, 14, 620423]
connection [620668, 13, 7, 620668]
connection [620785, 20, 21, 620792]
connection [620802, 20, 21, 620822]
connection [620919, 12, 14, 620919]
connection [621061, 20, 14, 621081]
connection [621138, 23, 20, 621345]
connection [621231, 2, 13, 621231]
connection [621270, 20, 21, 621270]
connection [621598, 2, 13, 621598]
connection [621788, 13, 7, 621788]
connection [621855, 13, 7, 621855]
connection [622047, 20, 21, 622160]
connection [622134, 2, 13, 622134]
connection [622162, 13, 4, 622162]
connection [622493, 8, 4, 622493]
connection [622844, 2, 13, 622844]
connection [623038, 2, 13, 623038]
connection [623130, 2, 13, 623130]
connection [623178, 20, 21, 623218]
connection [623309, 2, 13, 623309]
connection [623397, 20, 7, 623424]
connection [623667, 20, 21, 623667]
connection [623854, 13, 4, 623854]
connection [623889, 13, 4, 623889]
connection [623895, 20, 21, 623902]
connection [624224, 13, 4, 624224]
connection [624235, 20, 7, 624235]
connection [624346, 20, 21, 624346]
connection [624367, 13, 14, 624367]
connection [624471, 2, 13, 624471]
connection [624864, 8, 14, 624864]
connection [624979, 7, 13, 624979]
connection [624998, 2, 13, 624998]
connection [625249, 2, 13, 625255]
connection [625267, 2, 13, 625267]
connection [625326, 20, 7, 625326]
connection [625327, 20, 7, 625327]
connection [625336, 2, 8, 625336]
connection [625457, 2, 13, 625457]
connection [625616, 2, 13, 625616]
connection [625855, 13, 4, 625855]
connection [626029, 13, 7, 626029]
connection [626250, 2, 13, 626250]
connection [626279, 2, 13, 626292]
connection [626527, 13, 7, 626527]
connection [626633, 2, 13, 626633]
connection [626780, 20, 21, 626780]
connection [627168, 13, 3, 627168]
connection [627326, 20, 7, 627326]
connection [627347, 2, 13, 627353]
connection [627355, 2, 13, 627355]
connection [627877, 13, 4, 627877]
connection [628039, 13, 20, 628039]
connection [628239, 13, 4, 628239]
connection [628309, 13, 4, 628309]
connection [628439, 2, 13, 628439]
connection [628795, 20, 21, 628822]
connection [628871, 20, 7, 628871]
connection [629119, 13, 20, 629119]
connection [629226, 13, 20, 629226]
connection [629238, 13, 4, 629238]
connection [629404, 3, 14, 629444]
connection [629726, 13, 14, 629726]
connection [629788, 2, 13, 629788]
connection [629889, 20, 21, 629889]
connection [629925, 3, 17, 630552]
connection [629958, 13, 10, 629958]
connection [630006, 8, 14, 630006]
connection [630266, 20, 21, 630273]
connection [630281, 20, 21, 630281]
connection [630336, 0, 1, 630336]
connection [630570, 20, 7, 630616]
connection [630929, 11, 12, 630929]
connection [631158, 11, 6, 631158]
connection [631295, 20, 21, 631295]
connection [631521, 20, 21, 631522]
connection [631522, 20, 21, 631548]
connection [631620, 13, 7, 631620]
connection [631833, 8, 14, 631833]
connection [631903, 2, 13, 631903]
connection [632087, 20, 21, 632087]
connection [632103, 13, 20, 632103]
connection [632250, 11, 14, 632250]
connection [632476, 2, 13, 632476]
connection [632564, 2, 13, 632564]
connection [632627, 13, 20, 632627]
connection [632644, 7, 10, 632644]
connection [633181, 2, 13, 633181]
connection [633298, 7, 20, 633298]
connection [633733, 13, 7, 633733]
connection [633874, 0, 4, 633874]
connection [634376, 13, 14, 634376]
connection [634574, 20, 21, 634615]
connection [634640, 13, 20, 634640]
connection [634651, 0, 1, 634651]
connection [634657, 20, 21, 634670]
connection [634721, 0, 8, 634721]
connection [634848, 3, 17, 634848]
connection [634993, 2, 13, 635000]
connection [635349, 20, 21, 635349]
connection [635430, 2, 13, 635437]
connection [635895, 2, 13, 635909]
connection [636144, 20, 21, 636144]
connection [636226, 20, 14, 636226]
connection [636314, 20, 21, 636368]
connection [636714, 13, 7, 636714]
connection [636724, 13, 20, 636724]
connection [637283, 20, 21, 637363]
connection [637322, 2, 13, 637329]
connection [637330, 2, 13, 637330]
connection [637406, 13, 14, 637406]
connection [637651, 0, 12, 637651]
connection [637831, 3, 7, 637871]
connection [638198, 2, 0, 638198]
connection [638444, 13, 4, 638444]
connection [640033, 13, 7, 640033]
connection [640354, 2, 13, 640354]
connection [640675, 13, 14, 640675]
connection [641080, 0, 13, 641080]
connection [641174, 20, 21, 641174]
connection [641212, 20, 21, 641272]
connection [641767, 20, 7, 641814]
connection [641783, 2, 13, 641783]
connection [641910, 13, 7, 641910]
connection [642013, 20, 21, 642013]
connection [642871, 7, 4, 642871]
connection [643337, 20, 21, 643427]
connection [643466, 13, 7, 643466]
connection [643998, 13, 20, 643998]
connection [644480, 13, 4, 644480]
connection [644733, 8, 4, 644733]
connection [644838, 0, 7, 644838]
connection [645169, 13, 14, 645169]
connection [645172, 20, 21, 645172]
connection [645173, 20, 7, 645173]
connection [645581, 13, 4, 645581]
connection [645609, 8, 4, 645609]
connection [645759, 13, 7, 645759]
connection [645859, 2, 13, 645859]
connection [646295, 13, 7, 646295]
connection [646372, 20, 21, 646372]
connection [646446, 0, 9, 646446]
connection [647180, 0, 3, 647180]
connection [647249, 11, 14, 647249]
connection [647366, 2, 13, 647366]
connection [647410, 20, 7, 647464]
connection [647538, 2, 13, 647538]
connection [647570, 7, 13, 647570]
connection [647717, 7, 4, 647717]
connection [647892, 13, 20, 647892]
connection [647894, 2, 8, 647894]
connection [647984, 2, 0, 647984]
connection [647990, 13, 20, 647990]
connection [648766, 20, 14, 648766]
connection [648831, 11, 4, 648831]
connection [649210, 2, 13, 649223]
connection [649271, 13, 7, 649271]
connection [649428, 2, 13, 649428]
connection [649701, 20, 21, 649708]
connection [649990, 2, 8, 649990]
connection [650042, 0, 1, 650042]
connection [650050, 2, 13, 650050]
connection [650056, 13, 14, 650056]
connection [650258, 8, 14, 650258]
connection [650946, 24, 23, 650946]
connection [651624, 2, 13, 651624]
connection [652459, 3, 20, 652520]
connection [652819, 2, 13, 652819]
connection [652872, 2, 13, 652872]
connection [652916, 13, 20, 652916]
connection [652990, 8, 14, 652990]
connection [653338, 2, 13, 653345]
connection [653381, 13, 14, 653381]
connection [654446, 2, 13, 654446]
connection [654826, 2, 13, 654826]
connection [655582, 13, 4, 655582]
connection [655835, 2, 13, 655841]
connection [655886, 20, 21, 655906]
connection [656203, 13, 7, 656203]
connection [656219, 0, 8, 656219]
connection [656363, 11, 4, 656363]
connection [656414, 13, 14, 656414]
connection [656917, 13, 14, 656917]
connection [657257, 5, 3, 657503]
connection [657678, 13, 4, 657678]
connection [657769, 11, 14, 657769]
connection [658790, 2, 0, 658790]
connection [658820, 13, 7, 658820]
connection [659604, 13, 14, 659604]
connection [660432, 2, 13, 660432]
connection [661263, 2, 13, 661263]
connection [661339, 8, 14, 661339]
connection [661458, 2, 13, 661458]
connection [661599, 13, 7, 661599]
connection [661602, 13, 20, 661602]
connection [661618, 2, 13, 661618]
connection [661833, 13, 20, 661833]
connection [662026, 0, 13, 662026]
connection [662448, 20, 7, 662448]
connection [664268, 7, 3, 664268]
connection [664363, 0, 13, 664363]
connection [664438, 2, 13, 664438]
connection [665655, 1, 4, 665655]
connection [665953, 13, 14, 665953]
connection [666727, 0, 12, 666727]
connection [667024, 2, 13, 667024]
connection [667369, 7, 14, 667369]
connection [667473, 13, 7, 667473]
connection [668150, 0, 8, 668150]
connection [668700, 13, 14, 668700]
connection [668869, 2, 13, 668869]
connection [669025, 20, 7, 669025]
connection [669204, 0, 6, 669204]
connection [669225, 0, 9, 669225]
connection [669740, 8, 7, 669740]
connection [669804, 2, 0, 669804]
connection [669951, 13, 4, 669951]
connection [671863, 2, 0, 671863]
connection [672075, 6, 4, 672082]
connection [672683, 13, 4, 672683]
connection [673263, 8, 14, 673263]
connection [673487, 13, 7, 673487]
connection [673891, 2, 13, 673891]
connection [674873, 20, 21, 674873]
connection [675389, 5, 3, 675842]
connection [676014, 13, 14, 676014]
connection [676214, 2, 13, 676214]
connection [677874, 13, 4, 677874]
connection [677925, 12, 14, 677925]
connection [677955, 13, 7, 677955]
connection [677996, 11, 6, 677996]
connection [678375, 0, 1, 678375]
connection [678771, 2, 8, 678771]
connection [679360, 13, 7, 679360]
connection [679704, 2, 13, 679710]
connection [679892, 13, 14, 679892]
connection [681357, 8, 14, 681357]
connection [681399, 0, 8, 681399]
connection [681674, 2, 13, 681688]
connection [682176, 2, 0, 682176]
connection [682185, 13, 7, 682185]
connection [682466, 13, 20, 682466]
connection [683626, 2, 13, 683633]
connection [683649, 2, 13, 683649]
connection [684793, 2, 13, 684800]
connection [685130, 2, 13, 685130]
connection [685500, 2, 0, 685500]
connection [685512, 2, 0, 685512]
connection [685832, 8, 14, 685832]
connection [685987, 2, 13, 685987]
connection [686390, 2, 13, 686390]
connection [686710, 2, 13, 686723]
connection [687217, 13, 14, 687217]
connection [687247, 2, 13, 687247]
connection [687504, 20, 21, 687504]
connection [687693, 13, 20, 687693]
connection [688450, 2, 13, 688450]
connection [688685, 13, 10, 688685]
connection [688691, 13, 4, 688691]
connection [689447, 20, 21, 689467]
connection [689692, 2, 8, 689692]
connection [689889, 2, 13, 689889]
connection [690203, 13, 7, 690203]
connection [690481, 12, 14, 690481]
connection [690582, 20, 7, 690582]
connection [691428, 20, 21, 691435]
connection [691896, 20, 21, 691956]
connection [691934, 13, 14, 691934]
connection [692009, 20, 7, 692022]
connection [692238, 13, 7, 692238]
connection [692490, 0, 13, 692490]
connection [694002, 13, 4, 694002]
connection [694054, 2, 0, 694054]
connection [694437, 0, 4, 694437]
connection [694504, 13, 14, 694504]
connection [695067, 21, 23, 695087]
connection [695101, 8, 14, 695101]
connection [695982, 2, 13, 695989]
connection [696262, 20, 14, 696336]
connection [696364, 6, 0, 696424]
connection [697280, 13, 14, 697280]
connection [697466, 13, 10, 697466]
connection [697546, 0, 13, 697546]
connection [698278, 2, 0, 698285]
connection [698814, 0, 7, 698814]
connection [698861, 2, 13, 698861]
connection [698931, 2, 13, 698931]
connection [699145, 24, 14, 699179]
connection [699218, 20, 21, 699264]
connection [700634, 0, 2, 700634]
connection [700774, 2, 23, 700774]
connection [701308, 11, 14, 701308]
connection [701553, 2, 13, 701553]
connection [702364, 12, 14, 702364]
connection [702685, 7, 4, 702685]
connection [702856, 2, 13, 702856]
connection [702951, 2, 13, 702951]
connection [702965, 2, 13, 702972]
connection [703867, 2, 13, 703867]
connection [704827, 13, 4, 704827]
connection [705413, 13, 4, 705413]
connection [707010, 13, 20, 707010]
connection [708198, 2, 13, 708198]
connection [708743, 11, 6, 708743]
connection [708945, 13, 4, 708945]
connection [709171, 13, 14, 709171]
connection [709332, 13, 20, 709332]
connection [709478, 13, 20, 709478]
connection [709990, 13, 14, 709990]
connection [710107, 2, 13, 710113]
connection [710441, 11, 12, 710441]
connection [711346, 20, 7, 711346]
connection [711675, 0, 8, 711682]
connection [713791, 2, 0, 713791]
connection [715266, 2, 13, 715273]
connection [715539, 0, 13, 715539]
connection [716238, 0, 13, 716238]
connection [716967, 20, 7, 717060]
connection [717233, 13, 4, 717233]
connection [717363, 13, 14, 717363]
connection [717674, 13, 7, 717674]
connection [718318, 11, 14, 718318]
connection [718367, 13, 20, 718367]
connection [719127, 7, 13, 719127]
connection [719393, 0, 12, 719393]
connection [719900, 13, 14, 719900]
connection [720677, 0, 4, 720677]
connection [721419, 5, 3, 721832]
connection [721689, 0, 7, 721689]
connection [721827, 13, 4, 721827]
connection [722986, 13, 10, 722986]
connection [724431, 20, 21, 724458]
connection [724639, 13, 10, 724639]
connection [725552, 11, 6, 725552]
connection [725917, 7, 4, 725917]
connection [726007, 0, 1, 726007]
connection [726199, 0, 13, 726199]
connection [726392, 7, 14, 726392]
connection [726828, 0, 1, 726828]
connection [726921, 13, 7, 726921]
connection [727894, 13, 14, 727894]
connection [730219, 8, 14, 730219]
connection [731146, 2, 13, 731146]
connection [731490, 2, 0, 731490]
connection [732582, 13, 20, 732582]
connection [734171, 0, 8, 734171]
connection [734591, 0, 8, 734598]
connection [734688, 11, 14, 734688]
connection [735920, 2, 13, 735920]
connection [736046, 20, 7, 736046]
connection [736129, 20, 14, 736135]
connection [736308, 2, 13, 736308]
connection [737245, 2, 23, 737245]
connection [737819, 11, 14, 737819]
connection [737838, 13, 4, 737838]
connection [740124, 0, 4, 740124]
connection [740550, 0, 8, 740550]
connection [740807, 12, 14, 740807]
connection [741653, 2, 0, 741653]
connection [741830, 2, 13, 741830]
connection [742236, 11, 14, 742236]
connection [742300, 0, 8, 742300]
connection [742526, 13, 14, 742526]
connection [742979, 0, 4, 742979]
connection [743771, 20, 21, 743811]
connection [743821, 2, 0, 743821]
connection [743958, 13, 14, 743958]
connection [744179, 8, 14, 744179]
connection [744760, 2, 13, 744760]
connection [745307, 7, 10, 745307]
connection [746672, 0, 13, 746672]
connection [747599, 13, 10, 747599]
connection [747655, 0, 13, 747655]
connection [749140, 20, 7, 749140]
connection [749440, 2, 8, 749440]
connection [749649, 7, 4, 749649]
connection [749818, 2, 13, 749818]
connection [751875, 13, 14, 751875]
connection [752771, 1, 4, 752791]
connection [753462, 20, 7, 753476]
connection [753723, 7, 14, 753723]
connection [753959, 0, 13, 753959]
connection [755026, 2, 0, 755026]
connection [755887, 20, 14, 755894]
connection [755977, 13, 4, 755977]
connection [756126, 2, 8, 756126]
connection [757023, 2, 13, 757023]
connection [758371, 11, 12, 758371]
connection [758944, 2, 13, 758944]
connection [759634, 1, 4, 759634]
connection [759769, 8, 4, 759769]
connection [762618, 17, 1, 762625]
connection [763522, 4, 14, 763702]
connection [763558, 0, 13, 763558]
connection [763964, 2, 13, 763977]
connection [764027, 7, 13, 764027]
connection [764315, 20, 14, 764315]
connection [765243, 13, 20, 765243]
connection [765925, 13, 8, 765925]
connection [765958, 4, 14, 765958]
connection [766003, 0, 7, 766003]
connection [766335, 2, 13, 766335]
connection [766776, 20, 7, 766890]
connection [767093, 2, 13, 767093]
connection [767305, 11, 6, 767305]
connection [770128, 7, 20, 770128]
connection [770487, 0, 8, 770487]
connection [770525, 0, 13, 770525]
connection [771286, 2, 13, 771286]
connection [771473, 7, 4, 771473]
connection [771994, 2, 0, 771994]
connection [772703, 0, 4, 772703]
connection [772896, 5, 3, 772922]
connection [774973, 13, 7, 774973]
connection [775849, 0, 13, 775849]
connection [776277, 0, 6, 776277]
connection [776329, 20, 21, 776335]
connection [776698, 11, 6, 776698]
connection [777661, 0, 8, 777661]
connection [777763, 11, 14, 777763]
connection [778067, 20, 21, 778067]
connection [780841, 4, 7, 781287]
connection [781079, 2, 0, 781079]
connection [781771, 11, 4, 781771]
connection [783511, 13, 7, 783511]
connection [783858, 0, 13, 783905]
connection [786220, 12, 14, 786220]
connection [787036, 13, 20, 787036]
connection [787310, 13, 4, 787310]
connection [787472, 13, 10, 787472]
connection [787855, 20, 21, 787855]
connection [789047, 13, 20, 789047]
connection [789809, 17, 4, 789829]
connection [790398, 2, 13, 790398]
connection [791740, 0, 2, 791740]
connection [791858, 11, 6, 791858]
connection [792954, 13, 4, 792954]
